"payer_id","activity_code","coverage_score"
"INS001","82607",0.3875
"E001","86147",0.3553
"INS026","A4657",1.0000
"INS002","PRP w/HA x3",1.0000
"SF0051","80051",0.8776
"E001","H68-5784-03368-01",0.8750
"E001","Z01-8572-08467-01",0.0000
"INS026","0031-124403-0151",0.0000
"E001","14-01",0.7609
"SF0051","87177",0.6000
"INS084","86235",0.0000
"E001","B46-5682-01578-01",0.7181
"INS012","86431",0.8704
"INS028","17110",0.0000
"E001","92002",0.0000
"INS001","76856",0.5507
"INS002","SL-001",1.0000
"INS012","76830",1.0000
"INS001","84450",0.7238
"E001","K13-8146-01396-01",1.0000
"INS002","84450",0.8780
"INS008","0006-106601-0392",0.0000
"E001","J44-2829-05417-02",0.8406
"INS026","72170",0.6087
"INS044","96365",1.0000
"E001","H21-1040-01796-01",1.0000
"E001","17-25",0.0000
"INS001","87880",0.5897
"INS012","81000",0.5000
"INS137","58300",1.0000
"E001","92012",0.0000
"INS028","86255",0.0000
"E001","H45-6844-04173-01",0.1830
"INS024","77073",0.0000
"E001","M22-0137-01628-02",0.5251
"INS008","A4332",1.0000
"INS137","11400",0.0000
"E001","84466",0.3962
"INS010","A9270",1.0000
"E001","A72-0164-04327-01",0.0000
"INS019","87070",0.4419
"INS009","90461",1.0000
"E001","DERM-086",1.0000
"INS008","90460",0.7600
"INS033","72040",1.0000
"INS001","87324",0.5000
"E001","23213",1.0000
"INS019","83721",1.0000
"E001","69421",1.0000
"INS026","83735",0.5800
"INS019","82274",0.3409
"INS012","A4247",1.0000
"INS038","97530",1.0000
"INS017","1614-530501-0612",1.0000
"INS014","76882",0.3333
"INS018","84460",1.0000
"INS019","83036",0.3401
"E001","93018",0.6667
"INS001","1007-124204-0342",0.0000
"E001","G93-1919-04070-01",1.0000
"INS026","93224",0.7619
"INS018","74240",0.0000
"E001","89060",0.0000
"INS005","5917-888701-1131",0.0000
"INS001","93784",0.4000
"INS015","82306",1.0000
"INS137","96372",0.7306
"E001","K40-4908-02836-01",0.7906
"E001","72110",0.7805
"INS027","96372",1.0000
"E001","P93-0591-00658-01",0.1495
"INS008","87623",1.0000
"INS026","90471",0.7759
"E001","73100",0.4919
"INS137","84181",1.0000
"INS026","87275",0.7778
"E001","27205",0.6000
"INS005","87279",0.0000
"SF0051","96366",1.0000
"E001","H68-0448-00520-01",0.7176
"E001","A68-4834-03357-01",1.0000
"E001","82340",0.5909
"E001","97035",0.5660
"INS137","83540",0.7222
"INS019","83516",0.4932
"E001","A88-6926-00961-01",0.2258
"INS001","96366",0.3846
"E001","A49-0781-02357-01",0.0000
"E001","K41-1243-01317-01",0.6250
"E001","H37-B731-07614-01",0.7895
"INS013","97535",0.0000
"E001","H77-9294-09448-01",0.0000
"INS008","A4649",1.0000
"INS001","1570-174601-1177",0.4444
"INS026","83718",0.9107
"INS001","76881",0.0000
"INS013","A9900",1.0000
"E001","K67-4909-03749-01",0.2895
"E001","A51-3126-02924-01",0.6316
"E001","H43-3249-03755-01",0.4375
"INS137","86706",1.0000
"E001","EN7-A369-10937-01",0.5000
"INS038","84146",0.3333
"INS022","82274",0.2222
"E001","I66-3614-05482-01",0.0000
"E001","46200",0.8824
"SF0051","84295",0.6667
"INS001","0009-149102-2611",0.0000
"INS013","82248",0.1500
"INS026","0240-223402-1171",0.0000
"INS001","1516-106604-1161",0.0000
"E001","A58-0965-01277-01",0.5333
"E001","B46-3628-02156-01",0.4599
"E001","E40-4386-02397-01",0.0000
"INS010","76881",1.0000
"INS017","0717-378503-1021",0.9063
"INS017","80051",1.0000
"INS012","91200",0.0000
"INS005","82306",1.0000
"INS026","2901-191824-0151",0.6667
"INS012","70553",1.0000
"E001","041203",0.0000
"INS001","86146",0.7308
"INS026","72200",0.0000
"INS017","84478",0.0000
"INS017","82570",0.3836
"INS026","5659-863101-3871",1.0000
"E001","I75-4837-03862-01",0.2121
"E001","054192",0.0000
"INS026","86146",0.7660
"INS013","85300",1.0000
"INS033","81001",1.0000
"E001","72111",1.0000
"INS012","72100",0.7778
"INS005","82728",0.3600
"E001","E11-4705-03674-01",0.0000
"E001","164131",0.0000
"E001","I75-0375-02233-01",1.0000
"INS010","10.02",0.0000
"INS026","A4215",1.0000
"INS137","72070",0.0000
"INS002","A4245",1.0000
"INS024","85025",0.3960
"INS026","0054-125902-0392",0.5000
"INS013","76770",1.0000
"E001","K17-0566-00324-01",0.0000
"INS008","81001",0.9571
"INS002","82785",1.0000
"INS033","80069",1.0000
"INS001","0155-238201-1481",0.0000
"E001","T32-4976-04738-02",1.0000
"INS013","9",0.8806
"E001","73706",1.0000
"E001","A98-2709-05588-01",1.0000
"E001","11106",0.0000
"INS002","84478",1.0000
"E001","80143",1.0000
"INS044","10",0.7000
"E001","H40-5163-05638-01",1.0000
"E001","72321",0.6040
"INS019","4061-373201-0391",0.0000
"INS010","83721",0.8413
"INS013","96365",0.8841
"INS017","1394-211703-0391",1.0000
"E001","A0429",0.0000
"INS137","85730",0.5172
"INS137","86800",0.7209
"E001","F62-5479-05003-01",0.4118
"INS008","93224",0.0000
"INS008","84466",1.0000
"INS137","84295",0.8584
"E001","70552",1.0000
"INS001","76536",0.6081
"E001","G05-2808-03044-02",1.0000
"INS026","80051",0.9111
"E001","F15-C402-04173-01",0.6667
"E001","81002",0.8367
"E001","52101",0.0000
"INS015","0090-260702-0551",0.2000
"INS042","0090-260702-0551",0.0000
"INS002","86431",1.0000
"E001","N42-1576-00570-01",0.0000
"INS001","20605",0.0000
"INS022","83002",1.0000
"SF0051","45380",1.0000
"INS026","72100",0.9574
"E001","20551",0.3939
"INS024","43239",1.0000
"E001","P18-6597-04972-01",0.6429
"INS002","82540",0.2500
"E001","83993",0.4745
"E001","01602",0.1053
"E001","I16-6448-01432-01",0.0588
"E001","I72-1150-03508-01",1.0000
"INS012","82330",1.0000
"INS001","A9270",1.0000
"INS026","86777",0.0000
"INS019","86705",1.0000
"INS001","80053",0.7386
"E001","K32-3064-04696-02",0.1812
"INS084","86812",0.0000
"E001","B30-4676-01079-01",0.0000
"INS010","84075",1.0000
"INS024","85652",0.0000
"E001","J79-D126-16904-01",0.5714
"E001","75123",1.0000
"SF0051","43239",0.5000
"E001","P93-4146-03889-01",0.0000
"INS012","82540",0.0000
"INS137","1400-777701-1131",0.0000
"INS012","87075",0.0000
"E001","96376",0.8648
"INS026","1117-654302-1021",1.0000
"E001","97032",0.7500
"INS001","86235",0.6923
"E001","J45-5619-01774-01",0.0000
"INS022","83721",0.5000
"INS010","77002",1.0000
"INS026","85598",0.0000
"INS019","84550",0.6111
"INS008","97161",0.4667
"INS134","84132",1.0000
"INS137","31231",0.0000
"INS001","83001",0.8257
"INS137","6108-385203-1132",0.4000
"E001","20129",0.1538
"INS026","82550",0.5581
"INS001","J7120",1.0000
"E001","10160",0.4444
"E001","AT2-9111-02658-02",1.0000
"INS026","20610",0.6207
"INS012","1513-242802-0801",0.4286
"INS001","95912",0.6316
"INS012","73221",0.4615
"INS044","82542",0.0000
"INS024","82150",0.0000
"E001","D56-0829-01769-01",1.0000
"INS137","70360",0.0000
"E001","061141",0.7778
"INS137","20553",0.3333
"INS001","87181",0.0000
"INS001","61.01-LS",1.0000
"INS001","0005-119805-1172",0.0000
"E001","A54-5631-01796-01",0.9406
"INS001","10",0.4391
"INS137","71046",0.3690
"INS024","83993",0.8684
"E001","A34-4216-04611-01",1.0000
"E001","G42-8184-08020-02",1.0000
"INS026","82306",1.0000
"INS014","86225",0.4655
"INS137","87075",0.7895
"INS013","20611",0.7000
"INS137","A4628",1.0000
"E001","044151",0.0000
"INS012","82627",0.1875
"E001","79355",0.8261
"INS026","82024",1.0000
"INS012","85652",0.1875
"E001","Q60-9889-10370-01",0.4553
"INS137","46280",1.0000
"INS008","0788-106604-1111",0.3333
"INS026","61.01",0.0000
"E001","J45-3456-03964-01",1.0000
"INS044","91110",0.0000
"E001","E35-3240-03587-01",0.5122
"INS001","72141",0.7241
"E001","C07-0430-00498-01",1.0000
"E001","B46-2024-01575-01",0.3750
"INS001","70552",1.0000
"INS012","76641",1.0000
"INS012","5468-863301-1131",0.0000
"INS001","A4246",1.0000
"INS044","84550",0.8696
"INS005","87280",1.0000
"INS019","82540",1.0000
"INS137","17110-Derma",1.0000
"E001","F60-5477-05004-01",0.6000
"INS012","74177",1.0000
"INS012","86708",0.5000
"E001","73700",0.9020
"E001","H21-4006-02662-01",0.5000
"INS038","88342",1.0000
"INS012","85379",0.3333
"E001","71100",0.4231
"INS013","86480",0.1860
"INS137","87275",0.5610
"INS022","93350",1.0000
"INS026","0717-378503-1021",0.8421
"E001","73020",0.6844
"INS038","74181",1.0000
"E001","H21-0024-05482-01",0.0000
"E001","044171",0.0000
"INS010","87880",0.1250
"E001","14621",0.0000
"INS005","91065",1.0000
"INS012","0005-119803-1173",0.0000
"E001","V07-7946-15169-02",1.0000
"E001","M08-7943-02235-01",0.4964
"E001","27618",0.0000
"INS002","72141",1.0000
"INS013","83550",0.4122
"INS026","6668-102802-0151",1.0000
"E001","87015",0.2241
"INS012","1394-395404-0391",0.0000
"INS008","90461",0.6250
"INS026","1290-640412-1171",0.6324
"INS044","83993",1.0000
"E001","P05-1325-01669-04",0.4750
"E001","J07-3979-04229-01",0.0000
"INS001","1350-854602-0391",0.0000
"INS017","73723",0.5714
"INS026","85379",0.7778
"INS012","73610",0.3077
"SF0051","0002-207902-1001",1.0000
"INS008","72040",1.0000
"E001","DC5-A195-02166-02",0.4684
"INS015","90471",1.0000
"INS002","1342-383401-0451",1.0000
"INS019","88142",0.7027
"SF0051","82306",1.0000
"INS013","A4215",1.0000
"INS001","1693-203703-1071",0.0000
"INS001","82728",0.4059
"INS038","82274",1.0000
"INS017","82746",0.1500
"E001","A91-3090-03555-01",1.0000
"INS024","82728",0.0000
"INS008","72146",1.0000
"INS008","4573-845201-4361",0.0000
"INS033","11",0.9419
"INS017","83690",0.3333
"E001","J30-1726-02166-01",0.0000
"INS002","82043",1.0000
"INS001","2362-111808-1022",0.0000
"E001","B46-4582-00785-01",0.5920
"INS014","85025",0.4323
"E001","H21-2270-04687-02",1.0000
"E001","21222",1.0000
"INS005","72195",1.0000
"INS012","87660",1.0000
"INS026","73620",0.4286
"E001","J45-1409-05780-01",0.6389
"INS001","85730",0.6494
"INS010","87427",1.0000
"E001","014221",0.0000
"INS026","0011-240401-0781",0.4000
"E001","95923",0.0917
"INS002","65",1.0000
"INS137","92015",0.0000
"INS002","97530",0.3333
"E001","12032",0.0000
"E001","J58-3733-02981-01",0.6014
"INS005","84443",0.1667
"INS017","83525",0.4423
"E001","M39-5150-05758-02",0.0000
"E001","62502",0.0000
"INS002","2845-133702-2401",0.7500
"E001","86003",0.6216
"INS005","72128",1.0000
"INS026","0135-238504-0852",0.0000
"INS042","97140",0.0000
"E001","G98-3672-03224-01",0.6327
"INS002","82947",0.9588
"INS026","93975",0.8571
"INS026","J7040",1.0000
"E001","74613",0.0000
"E001","95903",1.0000
"E001","L57-4864-05134-01",0.0000
"INS040","80076",0.5000
"INS008","1290-640412-1171",1.0000
"INS026","72082",0.0000
"INS002","11.02",0.8636
"INS026","86706",0.5897
"INS019","4407-261801-0341",0.0000
"INS001","1307-127402-1451",0.0000
"E001","72156",0.7143
"INS019","91110",1.0000
"INS005","85610",0.5000
"INS010","81001",0.7534
"SF0051","93350",1.0000
"E001","H21-2257-02166-01",0.7931
"INS019","82947",0.8125
"INS026","87427",0.0000
"INS026","84154",0.7000
"INS001","88312",0.7500
"E001","J71-4016-04299-01",0.2222
"E001","73202",1.0000
"INS013","76942",1.0000
"E001","73723",0.4419
"INS006","82565",0.0000
"INS026","86708",0.7333
"E001","CW8-A195-10700-02",1.0000
"INS013","J7040",1.0000
"INS008","A6413",1.0000
"INS022","82248",1.0000
"INS019","2569-248001-0391",0.0000
"INS137","72120",1.0000
"E001","14102",0.6316
"E001","M01-0179-03589-01",0.0000
"INS010","A4245",1.0000
"INS005","1693-203703-1071",1.0000
"E001","H68-2589-03105-01",0.0000
"INS019","87340",1.0000
"INS013","87220",1.0000
"INS026","0321-164102-2191",0.0000
"INS026","4401-134115-0651",0.3750
"INS005","73221",1.0000
"INS002","70551",1.0000
"SF0051","82728",1.0000
"INS008","86140",0.6940
"INS014","80069",0.0000
"INS008","73564",1.0000
"E001","92542",0.7447
"INS013","72195",1.0000
"INS035","11",1.0000
"E001","H03-4970-06288-01",1.0000
"INS008","6790-640411-0081",1.0000
"E001","A9276",0.3238
"E001","33136",0.7692
"E001","81001",0.8230
"E001","N01-1866-03129-01",0.4646
"E001","96375",0.7184
"INS024","83690",0.0000
"INS008","76856",0.3889
"INS024","97110",0.6429
"E001","86645",0.1600
"INS001","82784",0.1587
"INS019","84075",0.7660
"E001","88313",0.4000
"INS040","82565",0.5000
"INS005","0138-124001-1171",1.0000
"INS040","86140",0.5000
"INS001","73600",0.0714
"INS137","A4649",1.0000
"E001","B31-5820-00200-01",1.0000
"E001","GQ6-A927-04147-01",0.1176
"E001","B46-1656-00786-02",0.0000
"INS010","87280",1.0000
"E001","I99-5259-05574-01",1.0000
"E001","H68-2589-03104-01",0.6596
"E001","061121",0.2667
"E001","81259",0.0000
"E001","43511",0.8401
"INS017","73221",1.0000
"INS001","69801",0.0000
"INS019","96366",0.3333
"INS012","0170-009201-1021",0.0833
"E001","92541",0.9130
"E001","4",0.5488
"E001","86341",0.0248
"INS001","76705",0.6727
"INS012","87340",0.8370
"INS022","83013",1.0000
"E001","J45-1780-00308-01",0.2174
"INS013","90471",0.8000
"INS026","1693-203703-1071",0.5000
"E001","84144",0.4439
"INS026","0401-182006-0393",0.0000
"E001","81363",1.0000
"E001","85660",0.4164
"INS013","76536",0.5385
"INS026","11420",0.3750
"INS026","0207-214402-0151",0.7692
"INS137","72148",1.0000
"INS028","86225",0.0000
"E001","66821",0.0000
"E001","39101",0.1419
"INS137","64494",1.0000
"INS019","73562",1.0000
"INS026","82542",0.0000
"E001","93980",0.0000
"INS008","86039",1.0000
"INS014","11420",1.0000
"INS013","0170-009301-4571",1.0000
"E001","U11-6959-03954-02",0.5000
"INS015","90474",0.2000
"E001","32321",0.0000
"INS001","17.24",0.3702
"INS013","80069",0.6429
"E001","80053",0.6211
"INS012","85610",0.6880
"INS026","83001",0.8513
"E001","L91-2849-02491-01",0.5949
"INS017","1290-640412-1171",0.0000
"E001","46601",0.8073
"E001","F57-0565-00609-01",0.0000
"E001","83935",0.4167
"INS010","82540",1.0000
"E001","O62-2809-00882-01",1.0000
"E001","I59-4473-04884-01",0.2632
"E001","C81-1518-00721-01",0.7692
"INS013","3855-103301-0141",0.6667
"SP0026","76705",1.0000
"INS002","86200",1.0000
"E001","72148",0.7513
"INS010","74181",1.0000
"INS001","92082",0.5000
"E001","92518",0.0000
"INS001","A4215",1.0000
"INS012","76942",0.3000
"E001","72202",0.3654
"INS013","87279",0.0000
"INS022","87804",0.0000
"INS026","3735-640409-1021",0.8000
"INS022","84520",0.0000
"INS002","83993",1.0000
"E001","H37-4885-05178-01",1.0000
"INS008","80053",1.0000
"INS008","82947",0.8244
"E001","I68-2214-03684-01",0.4809
"E001","B55-0470-04173-01",0.3969
"INS008","86200",0.7273
"E001","M08-9341-05377-01",1.0000
"E001","71101",0.7344
"E001","G93-9689-05904-02",0.5807
"INS038","82310",0.6000
"INS017","83993",0.5172
"E001","044181",0.0000
"E001","84403",0.5442
"INS137","88174",1.0000
"E001","P59-6591-06702-01",0.3273
"E001","62703",0.0000
"E001","O90-6231-10625-02",0.4878
"INS012","A4927",1.0000
"INS002","0186-140201-1451",0.0000
"INS137","3015-220307-0602",1.0000
"INS002","82274",1.0000
"INS026","5964-894601-3181",0.6667
"E001","B72-0723-00835-01",0.0000
"E001","85303",0.0000
"E001","O14-4083-04324-01",1.0000
"INS001","74183",0.7857
"INS001","83970",1.0000
"INS010","82248",1.0000
"E001","84479",1.0000
"INS017","84439",0.8065
"INS001","73700",1.0000
"E001","A77-6241-06186-01",0.2844
"E001","H77-3257-03784-01",0.7143
"E001","95937",0.4545
"E001","81251",0.0000
"E001","J92-2941-03395-01",0.0000
"E001","J58-7901-07749-01",0.5131
"INS001","1554-265601-1022",0.0000
"INS026","Dermapen-B x3",1.0000
"E001","H21-4707-02488-01",1.0000
"INS026","1007-124204-0342",0.0000
"E001","29301",0.6136
"INS139","84460",1.0000
"INS034","87276",0.4000
"INS015","90460",0.0714
"INS001","82977",0.3729
"E001","H92-5459-05623-01",0.3939
"INS019","90461",0.5000
"INS005","84425",0.0000
"INS014","2569-248001-0391",0.5000
"INS008","PT-Std",1.0000
"INS019","A4215",1.0000
"INS044","84450",0.4340
"INS137","82172",0.9400
"INS002","86147",1.0000
"INS084","82728",0.0000
"INS014","86038",0.7333
"INS005","85613",1.0000
"E001","71047",0.9681
"INS044","90461",0.5000
"E001","82977",0.1945
"INS012","84153",1.0000
"E001","L4360",0.0000
"INS019","E0780",1.0000
"E001","E40-5826-04131-01",0.6667
"INS026","0188-155604-0391",1.0000
"INS014","86200",1.0000
"INS014","84156",0.4615
"E001","20111",0.2633
"INS017","J0587",1.0000
"INS137","82570",0.6677
"INS051","SL-001",1.0000
"INS033","82728",0.6034
"INS137","A6216",1.0000
"SF0051","10",0.6667
"INS013","86147",0.9155
"INS137","84439",0.7178
"INS012","20610",1.0000
"E001","93306",0.4369
"INS038","83993",0.7241
"E001","11000",0.4054
"E001","B91-3034-06384-01",0.0000
"INS022","82565",0.3362
"INS137","5468-847601-0602",1.0000
"INS137","C1751",1.0000
"INS013","86256",0.0000
"E001","B46-3628-02155-01",0.5596
"INS012","C1751",1.0000
"INS007","73610",0.0000
"INS137","73521",1.0000
"INS028","80076",0.5769
"INS002","83540",1.0000
"INS001","81001",0.8615
"E001","83825",0.0000
"E001","71109",0.8630
"INS026","88142",0.9180
"INS137","0027-149906-2231",1.0000
"E001","L42-0432-05009-01",0.0000
"E001","29309",1.0000
"INS008","65",0.0000
"E001","29705",0.6818
"INS001","71046",0.1111
"INS002","86160",0.7778
"SF0051","11.02",0.8250
"INS137","82627",0.7273
"INS008","73560",1.0000
"INS012","87389",1.0000
"INS028","83718",0.0000
"INS002","84156",1.0000
"INS002","84132",1.0000
"E001","95911",0.1882
"INS001","93350",1.0000
"INS033","82670",1.0000
"INS026","83498",1.0000
"INS017","88142",1.0000
"INS005","6108-385203-1132",0.0000
"INS022","86812",1.0000
"E001","73565",0.5370
"E001","01801",0.6117
"E001","H21-1352-03685-01",0.6154
"INS013","61.11",0.0000
"INS014","88312",1.0000
"E001","F69-1647-08883-02",0.8000
"INS012","0049-387301-1022",1.0000
"SP0026","83993",0.2778
"INS001","0796-151702-0221",1.0000
"INS019","84460",0.6644
"INS002","20553",1.0000
"INS013","5939-640405-1631",1.0000
"E001","B27-4627-05174-01",0.9000
"INS026","1145-218403-1021",1.0000
"INS139","0090-260702-0551",0.0000
"E001","B48-5138-00513-01",0.0952
"INS026","82172",1.0000
"INS008","84146",0.3333
"INS022","76705",1.0000
"E001","83550",0.3648
"INS014","83036",0.0000
"INS013","82274",0.7233
"E001","77066",0.0000
"INS026","82785",0.0000
"INS008","84402",1.0000
"INS001","2901-191823-0151",1.0000
"E001","72158",0.8182
"INS010","73721",0.9130
"INS008","82784",0.1429
"INS026","88313",1.0000
"INS026","72040",1.0000
"INS026","87177",0.3551
"E001","D60-4328-06086-01",0.0000
"E001","86765",1.0000
"E001","71211",0.9259
"INS007","83036",1.0000
"INS010","1838-538801-1021",1.0000
"E001","11105",0.3125
"INS017","69801",1.0000
"INS026","87070",0.7967
"E001","V30-8078-00309-01",0.5536
"INS008","84075",0.5185
"INS019","81001",0.6825
"SP0026","11",0.6304
"E001","45378",0.5500
"INS012","72197",1.0000
"INS017","83014",1.0000
"E001","IW7-A866-11916-01",0.7500
"E001","95992",0.4615
"INS022","82977",0.0000
"E001","76604",0.2333
"INS008","1516-107904-1111",1.0000
"INS001","0336-447501-1131",0.1923
"INS012","73502",0.6471
"E001","79606",0.2000
"E001","114161",0.0000
"INS014","82247",0.0000
"INS026","0796-380802-0391",0.6207
"E001","H95-2478-02916-01",0.8000
"E001","BN5-9526-09714-01",1.0000
"E001","74632",0.0000
"E001","K69-0802-00914-01",1.0000
"E001","86225",0.4458
"E001","70551",0.8918
"INS139","97110",0.0000
"E001","29101",0.9672
"INS017","84481",0.8621
"INS024","15",1.0000
"E001","L69-3943-00330-01",0.0000
"E001","66211",0.0000
"INS008","87275",0.0000
"INS017","84479",1.0000
"INS028","10",0.7778
"INS026","0005-111001-0151",1.0000
"INS001","0053-148605-0461",0.0000
"E001","D92-6558-04173-01",0.0889
"INS026","0993-649501-3592",1.0000
"INS012","0027-149902-0511",1.0000
"E001","B46-0586-03769-01",0.4884
"E001","72190",0.6786
"INS018","11",1.0000
"E001","03002",0.2500
"E001","30520",1.0000
"INS013","72141",1.0000
"INS137","81025",1.0000
"INS018","84156",1.0000
"E001","I50-1331-01701-06",1.0000
"INS033","86255",1.0000
"E001","Y06-8878-08778-02",1.0000
"INS012","A4245",1.0000
"E001","92532",0.1975
"E001","F60-0602-00682-01",0.2000
"INS001","E0780",1.0000
"INS026","0063-371603-1021",0.1760
"E001","M08-7085-02259-01",0.5000
"INS001","91065",1.0000
"INS026","74178",1.0000
"INS010","72141",1.0000
"INS019","73120",1.0000
"INS022","86140",0.6944
"E001","29540",0.0000
"INS026","73560",0.6667
"E001","H92-4304-03206-01",0.0000
"INS137","84165",1.0000
"INS038","A4657",1.0000
"INS026","11400",0.0000
"E001","91122",0.4839
"INS012","76856",0.8587
"INS012","93784",1.0000
"INS137","0070-108102-1161",1.0000
"INS008","82570",0.3036
"E001","83101",0.0000
"INS009","5659-863101-3871",0.0000
"INS013","84450",0.7515
"INS008","72100",1.0000
"INS002","0281-128401-0151",0.0000
"INS017","6116-385203-1131",0.0000
"E001","EX1-A460-11103-01",0.4091
"INS001","0027-142201-0831",0.5000
"INS002","92134",1.0000
"SF0051","82043",1.0000
"E001","C80-2663-02032-01",0.3400
"INS137","82550",0.4444
"INS137","1720-123325-0511",1.0000
"E001","83519",0.7907
"INS007","83970",1.0000
"INS137","20610",0.7179
"INS137","72146",1.0000
"INS026","87623",0.0000
"E001","H21-1326-01676-02",0.1786
"INS001","84146",0.9457
"INS026","20552",1.0000
"INS137","85613",0.9565
"INS001","82746",0.4974
"E001","B46-5046-00793-01",0.2795
"INS022","76775",0.0000
"INS137","87177",0.5352
"INS019","A4930",1.0000
"INS047","84550",0.0000
"INS027","20610",0.0000
"INS012","0397-116206-1171",0.0000
"INS005","86146",0.6250
"INS137","82248",1.0000
"INS026","45380",1.0000
"INS017","85613",0.0000
"E001","E40-B893-13938-01",0.5439
"INS022","10",0.5143
"INS013","86304",0.7037
"INS137","80048",0.4545
"E001","I50-2809-00882-01",1.0000
"E001","69209",0.0000
"INS018","81001",1.0000
"INS026","0086-225101-2091",0.4500
"INS026","0219-148801-0921",0.7097
"E001","82435",0.5164
"INS013","90460",0.0000
"INS001","7367-180411-0432",0.3333
"E001","82610",0.0909
"SF0051","83540",1.0000
"INS012","74181",1.0000
"E001","70160",0.4167
"INS026","0191-741601-0371",1.0000
"INS012","0619-149914-0741",0.0000
"INS012","J0587",1.0000
"INS005","0354-147502-0391",1.0000
"E001","70140",1.0000
"E001","G95-6781-06875-03",0.1429
"E001","82140",1.0000
"INS137","20605",1.0000
"INS137","83525",0.5075
"INS005","88142",0.2857
"INS028","96372",0.7407
"E001","A60-5121-01685-01",0.1591
"INS028","82784",0.0000
"INS010","85610",0.7838
"INS002","0219-123701-0392",1.0000
"E001","55040",0.5000
"INS013","73620",0.6250
"INS026","0155-238201-1481",0.0000
"E001","96920",0.4286
"SP0017","90837",0.0000
"E001","L50-1319-01651-01",1.0000
"INS019","5086-255702-4162",0.0000
"INS012","82172",0.8182
"INS018","84450",1.0000
"INS026","0006-106601-0392",0.4706
"INS010","84156",0.6000
"INS022","83993",0.1667
"E001","83835",0.4000
"INS008","58301",1.0000
"E001","83874",0.5950
"INS001","A9999",1.0000
"INS018","91200",0.0000
"INS013","65",1.0000
"E001","11402",0.0000
"INS001","85610",0.5534
"INS001","0186-215005-1452",0.0000
"E001","I53-6006-02235-01",0.0000
"INS044","0444-176502-1381",1.0000
"INS013","4061-373201-0391",0.0000
"E001","43529",1.0000
"INS038","91065",1.0000
"INS002","2027-560101-0391",0.0000
"INS137","A4930",1.0000
"E001","99204",0.5707
"E001","21555",0.9000
"INS012","83930",0.3226
"INS038","74183",1.0000
"E001","46255",0.5000
"INS019","86235",0.6585
"INS012","11400",1.0000
"INS014","84450",0.4595
"E001","75113",1.0000
"INS019","73221",0.3529
"INS040","87338",0.0000
"INS008","72170",1.0000
"INS022","1400-777701-1131",1.0000
"INS013","87075",0.0000
"E001","F57-0565-00611-01",0.2222
"E001","M33-0167-05302-02",0.8361
"INS008","73630",1.0000
"E001","J45-6717-08335-02",0.0000
"INS013","84156",0.9016
"INS008","11104",0.0000
"INS002","0005-111001-0151",0.0000
"INS026","0188-232402-0391",0.0000
"INS038","80069",0.3333
"E001","D60-1528-03102-01",0.7942
"SF0051","73120",0.0000
"E001","69801",0.0000
"INS002","0248-122107-1021",0.0000
"INS084","86431",0.0000
"INS008","0090-260702-0551",1.0000
"INS012","94010",1.0000
"E001","G02-5721-05584-01",0.6154
"INS008","0035-103301-0133",1.0000
"INS137","73600",1.0000
"INS026","84479",0.0000
"E001","K44-5670-05549-01",0.0000
"INS019","86200",0.4000
"INS026","84484",1.0000
"INS033","83036",0.4528
"INS001","82248",1.0000
"INS001","1290-640412-1171",1.0000
"E001","74612",0.3846
"INS008","87338",0.8400
"INS026","82977",0.5720
"E001","DERM-085",1.0000
"INS008","73020",1.0000
"INS139","1693-203703-1071",1.0000
"INS001","70328",0.3333
"INS026","74177",1.0000
"INS013","72200",0.0000
"E001","J45-1781-00313-01",0.6200
"E001","I67-1106-00730-01",0.5195
"INS017","0063-136007-1021",0.0000
"INS005","82785",1.0000
"INS139","11",1.0000
"INS013","87389",1.0000
"E001","I90-5389-04620-01",0.0000
"E001","I72-0777-00990-01",1.0000
"E001","044113",0.0000
"INS024","97140",0.5000
"INS013","83695",0.4118
"INS026","5830-172323-0431",0.5000
"SP0059","1516-107904-1111",0.0000
"INS017","10",0.6415
"INS137","92553",0.0000
"INS026","84100",1.0000
"INS042","97110",0.0000
"INS002","7347-001301-4021",0.6000
"E001","86787",0.2955
"INS017","76805",0.4074
"INS015","0215-126511-1022",0.0000
"E001","K40-1551-04375-01",0.4565
"INS137","82533",0.8103
"E001","83010",0.0999
"INS035","84156",1.0000
"INS042","82728",0.0000
"SF0051","E0780",1.0000
"E001","B97-4882-05179-01",0.7939
"INS137","95912",1.0000
"INS137","E0780",1.0000
"E001","90792",0.5193
"INS137","MB-Kit",1.0000
"E001","M22-1429-00667-02",0.2500
"E001","E74-4642-01081-01",0.7468
"E001","16511",0.2020
"E001","JQ9-0699-00779-02",0.2616
"INS033","87880",0.5000
"INS017","82310",1.0000
"E001","N05-5257-05583-01",0.8354
"E001","29105",0.2647
"INS038","88142",0.4333
"E001","J39-3402-04579-01",0.5714
"INS034","87275",0.4000
"INS002","97110",0.3333
"INS008","73502",0.3846
"INS026","72141",1.0000
"E001","B54-2431-02824-01",0.6909
"INS026","93784",0.9231
"INS002","87275",0.6111
"INS008","1086-123702-1381",0.3077
"INS005","11",0.8470
"E001","95907",0.5000
"E001","12002",1.0000
"INS001","84156",0.4063
"INS005","82565",0.3457
"INS137","1306-289301-0391",0.0000
"E001","B57-2926-03394-01",0.0000
"INS012","93000",0.7320
"INS026","0397-116211-0801",0.0000
"INS010","20611",1.0000
"INS008","58558",1.0000
"SF0051","0336-447501-1131",0.4000
