"payer_id","diagnosis_code","activity_code","pa_risk_score"
"E001","M25.551","86704",0.0000
"E001","M25.551","86706",0.0000
"E001","M25.551","86800",0.0000
"E001","M25.551","86803",0.0000
"E001","M25.551","87338",0.0000
"E001","M25.551","87340",0.0000
"E001","M25.551","87389",0.0000
"E001","M25.551","87517",0.0000
"E001","M25.551","90471",0.0000
"E001","M25.551","93000",0.0000
"E001","M25.551","93926",0.0000
"E001","M25.551","94060",0.0000
"E001","M25.551","96365",0.0000
"E001","M25.551","96367",0.0000
"E001","M25.551","96372",0.0000
"E001","M25.551","96374",0.0000
"E001","M25.551","96375",0.0000
"E001","M25.551","97010",0.0000
"E001","M25.551","97014",0.0000
"E001","M25.551","97026",0.0000
"E001","M25.551","97110",0.0000
"E001","M25.551","97140",0.0000
"E001","M25.551","97161",0.0000
"E001","M25.551","99202",0.0000
"E001","M25.551","99203",0.0000
"E001","M25.551","99212",0.0000
"E001","M25.551","99213",0.0000
"E001","M25.551","99214",0.0000
"E001","M25.551","99283",0.0000
"E001","M25.551","99284",0.0000
"E001","M25.551","A07-2735-01668-01",0.0000
"E001","M25.551","A54-5631-01796-01",0.0000
"E001","M25.551","A64-3125-01647-01",0.0000
"E001","M25.551","AJ1-8982-09118-01",0.0000
"E001","M25.551","CG4-9807-10160-01",0.0000
"E001","M25.551","DC5-A195-02166-02",0.0000
"E001","M25.551","E98-2638-01779-01",0.0000
"E001","M25.551","F15-6596-04308-02",0.0000
"E001","M25.551","F72-3994-07613-03",0.0000
"E001","M25.551","G28-6287-03552-01",0.0000
"E001","M25.551","H27-6172-00460-01",0.0000
"E001","M25.551","H37-4002-04325-03",0.0000
"E001","M25.551","H95-2478-02916-01",0.0000
"E001","M25.551","I17-4542-00140-01",0.0000
"E001","M25.551","I17-4542-00140-02",0.0000
"E001","M25.551","I59-2735-01668-01",0.0000
"E001","M25.551","I66-3614-05496-01",0.0000
"E001","M25.551","J45-5619-01799-03",0.0000
"E001","M25.551","K32-3064-04696-02",0.0000
"E001","M25.551","K34-0869-01106-02",0.0000
"E001","M25.551","K67-4909-03749-01",0.0000
"E001","M25.551","M08-7943-02235-01",0.0000
"E001","M25.551","N01-4644-01777-02",0.0000
"E001","M25.551","O90-6231-10625-02",0.0000
"E001","M25.551","V30-7944-02162-01",0.0000
"E001","M25.551","W14-B876-13832-02",0.0000
"E001","M25.551","Y06-8878-08777-02",0.0000
"E001","M25.552","70450",0.0000
"E001","M25.552","71045",0.0000
"E001","M25.552","72040",0.0000
"E001","M25.552","72070",0.0000
"E001","M25.552","72072",0.0000
"E001","M25.552","72100",0.0000
"E001","M25.552","72170",0.0000
"E001","M25.552","72190",0.0000
"E001","M25.552","73030",0.0000
"E001","M25.552","73070",0.0000
"E001","M25.552","73100",0.0000
"E001","M25.552","73120",0.0000
"E001","M25.552","73130",0.0000
"E001","M25.552","73501",0.0000
"E001","M25.552","73502",0.0000
"E001","M25.552","73521",0.0000
"E001","M25.552","73552",0.0000
"E001","M25.552","73560",0.0000
"E001","M25.552","73562",0.0000
"E001","M25.552","73564",0.0000
"E001","M25.552","73565",0.0000
"E001","M25.552","73590",0.0000
"E001","M25.552","73600",0.0000
"E001","M25.552","73620",0.0000
"E001","M25.552","73630",0.0000
"E001","M25.552","73718",0.0000
"E001","M25.552","73719",0.0000
"E001","M25.552","73721",0.1000
"E001","M25.552","73722",0.0000
"E001","M25.552","74178",0.0000
"E001","M25.552","76882",0.0000
"E001","M25.552","76982",0.0000
"E001","M25.552","77073",0.0000
"E001","M25.552","77081",0.0000
"E001","M25.552","80048",0.0000
"E001","M25.552","80053",0.0000
"E001","M25.552","80061",0.0000
"E001","M25.552","80069",0.0000
"E001","M25.552","81001",0.0000
"E001","M25.552","82043",0.0000
"E001","M25.552","82150",0.0000
"E001","M25.552","82247",0.0000
"E001","M25.552","82248",0.0000
"E001","M25.552","82306",0.0000
"E001","M25.552","82310",0.0000
"E001","M25.552","82550",0.0000
"E001","M25.552","82553",0.0000
"E001","M25.552","82565",0.0000
"E001","M25.552","82570",0.0000
"E001","M25.552","82607",0.0000
"E001","M25.552","82728",0.0000
"E001","M25.552","82746",0.0000
"E001","M25.552","82805",0.0000
"E001","M25.552","82947",0.0000
"E001","M25.552","82948",0.0000
"E001","M25.552","82977",0.0000
"E001","M25.552","83036",0.0000
"E001","M25.552","83690",0.0000
"E001","M25.552","83721",0.0000
"E001","M25.552","83735",0.0000
"E001","M25.552","84100",0.0000
"E001","M25.552","84132",0.0000
"E001","M25.552","84439",0.0000
"E001","M25.552","84443",0.0000
"E001","M25.552","84450",0.0000
"E001","M25.552","84460",0.0000
"E001","M25.552","84484",0.0000
"E001","M25.552","84550",0.0000
"E001","M25.552","84702",0.0000
"E001","M25.552","85025",0.0000
"E001","M25.552","85610",0.0000
"E001","M25.552","85652",0.0000
"E001","M25.552","85730",0.0000
"E001","M25.552","86039",0.0000
"E001","M25.552","86140",0.0000
"E001","M25.552","86200",0.0000
"E001","M25.552","86431",0.0000
"E001","M25.552","90471",0.0000
"E001","M25.552","93000",0.0000
"E001","M25.552","93971",0.0000
"E001","M25.552","96365",0.0000
"E001","M25.552","96367",0.0000
"E001","M25.552","96372",0.0000
"E001","M25.552","96374",0.0000
"E001","M25.552","96375",0.0000
"E001","M25.552","97010",0.0000
"E001","M25.552","97014",0.0000
"E001","M25.552","97026",0.0000
"E001","M25.552","97110",0.0000
"E001","M25.552","97140",0.0000
"E001","M25.552","97161",0.0000
"E001","M25.552","97598",0.0000
"E001","M25.552","99202",0.0000
"E001","M25.552","99203",0.0000
"E001","M25.552","99204",0.0000
"E001","M25.552","99212",0.0000
"E001","M25.552","99213",0.0000
"E001","M25.552","99283",0.0000
"E001","M25.552","99284",0.0000
"E001","M25.552","A54-5631-01796-01",0.0000
"E001","M25.552","B46-3628-02166-01",0.0000
"E001","M25.552","E34-1321-01655-01",0.0000
"E001","M25.552","E98-4614-03232-01",0.0000
"E001","M25.552","F15-6596-04308-02",0.0000
"E001","M25.552","G93-5627-01796-01",0.0000
"E001","M25.552","H03-1851-02288-01",0.0000
"E001","M25.552","J45-5619-01796-01",0.0000
"E001","M25.552","K67-4909-03749-01",0.0000
"E001","M25.552","W14-B876-13832-02",0.0000
"E001","M25.559","72100",0.0000
"E001","M25.559","72148",0.0000
"E001","M25.559","72170",0.0000
"E001","M25.559","73030",0.0000
"E001","M25.559","73100",0.0000
"E001","M25.559","73221",0.0000
"E001","M25.559","73521",0.0000
"E001","M25.559","73560",0.0000
"E001","M25.559","73565",0.0000
"E001","M25.559","73600",0.0000
"E001","M25.559","73700",0.0000
"E001","M25.559","73721",0.0000
"E001","M25.559","76882",0.0000
"E001","M25.559","77081",0.0000
"E001","M25.559","80053",0.0000
"E001","M25.559","82306",0.0000
"E001","M25.559","85025",0.0000
"E001","M25.559","85379",0.0000
"E001","M25.559","85652",0.0000
"E001","M25.559","86140",0.0000
"E001","M25.559","93970",0.0000
"E001","M25.559","96372",0.0000
"E001","M25.559","97010",0.0000
"E001","M25.559","97014",0.0000
"E001","M25.559","97110",0.0000
"E001","M25.559","97140",0.0000
"E001","M25.559","97161",0.0000
"E001","M25.559","97172",0.0000
"E001","M25.559","99202",0.0000
"E001","M25.559","99203",0.0000
"E001","M25.559","99213",0.0000
"E001","M25.559","99283",0.0000
"E001","M25.559","A49-3401-03614-01",0.5000
"E001","M25.559","E98-2638-01779-01",0.5000
"E001","M25.559","G93-5627-01796-01",0.0000
"E001","M25.559","I17-4542-00140-01",0.6667
"E001","M25.559","I53-6006-02235-01",1.0000
"E001","M25.559","N01-4644-01777-02",1.0000
"E001","M25.561","20600",0.0000
"E001","M25.561","20610",0.0000
"E001","M25.561","20611",0.0000
"E001","M25.561","52-33",0.0000
"E001","M25.561","53-02",0.0000
"E001","M25.561","70450",0.0000
"E001","M25.561","70486",0.0000
"E001","M25.561","70544",0.0000
"E001","M25.561","70547",0.0000
"E001","M25.561","70551",0.0000
"E001","M25.561","71045",0.0000
"E001","M25.561","71046",0.0000
"E001","M25.561","71047",0.0000
"E001","M25.561","71100",0.0000
"E001","M25.561","71120",0.0000
"E001","M25.561","71270",0.0000
"E001","M25.561","72020",0.0000
"E001","M25.561","72040",0.0000
"E001","M25.561","72050",0.0000
"E001","M25.561","72052",0.0000
"E001","M25.561","72070",0.0000
"E001","M25.561","72081",0.0000
"E001","M25.561","72100",0.0000
"E001","M25.561","72110",0.0000
"E001","M25.561","72125",0.0000
"E001","M25.561","72141",0.0000
"E001","M25.561","72148",0.0000
"E001","M25.561","72170",0.0000
"E001","M25.561","72190",0.0000
"E001","M25.561","72195",0.0000
"E001","M25.561","72200",0.0000
"E001","M25.561","72220",0.0000
"E001","M25.561","73020",0.0000
"E001","M25.561","73030",0.0000
"E001","M25.561","73060",0.0000
"E001","M25.561","73070",0.0000
"E001","M25.561","73080",0.0000
"E001","M25.561","73090",0.0000
"E001","M25.561","73100",0.0000
"E001","M25.561","73110",0.0000
"E001","M25.561","73120",0.0000
"E001","M25.561","73130",0.0000
"E001","M25.561","73140",0.0000
"E001","M25.561","73221",0.0000
"E001","M25.561","73502",0.0000
"E001","M25.561","73521",0.0000
"E001","M25.561","73552",0.0000
"E001","M25.561","73560",0.0000
"E001","M25.561","73562",0.0000
"E001","M25.561","73564",0.0000
"E001","M25.561","73565",0.0000
"E001","M25.561","73590",0.0000
"E001","M25.561","73600",0.0000
"E001","M25.561","73610",0.0000
"E001","M25.561","73620",0.0000
"E001","M25.561","73630",0.0000
"E001","M25.561","73650",0.0000
"E001","M25.561","73660",0.0000
"E001","M25.561","73700",0.0000
"E001","M25.561","73718",0.0000
"E001","M25.561","73721",0.1731
"E001","M25.561","74019",0.0000
"E001","M25.561","74178",0.0000
"E001","M25.561","76140",0.0000
"E001","M25.561","76641",0.0000
"E001","M25.561","76700",0.0000
"E001","M25.561","76856",0.0000
"E001","M25.561","76881",0.0000
"E001","M25.561","76882",0.0000
"E001","M25.561","77073",0.0000
"E001","M25.561","77080",0.0000
"E001","M25.561","77081",0.0000
"E001","M25.561","80048",0.0000
"E001","M25.561","80053",0.0000
"E001","M25.561","80061",0.0000
"E001","M25.561","80069",0.0000
"E001","M25.561","80076",0.0000
"E001","M25.561","81001",0.0000
"E001","M25.561","81002",0.0000
"E001","M25.561","81015",0.0000
"E001","M25.561","81025",0.0000
"E001","M25.561","81374",0.0000
"E001","M25.561","81440",0.0000
"E001","M25.561","81443",0.0000
"E001","M25.561","82043",0.0000
"E001","M25.561","82085",0.0000
"E001","M25.561","82150",0.0000
"E001","M25.561","82247",0.0000
"E001","M25.561","82248",0.0000
"E001","M25.561","82274",0.0000
"E001","M25.561","82306",0.0000
"E001","M25.561","82310",0.0000
"E001","M25.561","82330",0.0000
"E001","M25.561","82390",0.0000
"E001","M25.561","82550",0.0000
"E001","M25.561","82553",0.0000
"E001","M25.561","82565",0.0000
"E001","M25.561","82570",0.0000
"E001","M25.561","82607",0.0000
"E001","M25.561","82652",0.0000
"E001","M25.561","82670",0.0000
"E001","M25.561","82728",0.0000
"E001","M25.561","82746",0.0000
"E001","M25.561","82784",0.0000
"E001","M25.561","82785",0.0000
"E001","M25.561","82805",0.0000
"E001","M25.561","82947",0.0000
"E001","M25.561","82948",0.0000
"E001","M25.561","82977",0.0000
"E001","M25.561","83001",0.0000
"E001","M25.561","83002",0.0000
"E001","M25.561","83021",0.0000
"E001","M25.561","83036",0.0000
"E001","M25.561","83516",0.0000
"E001","M25.561","83540",0.0000
"E001","M25.561","83550",0.0000
"E001","M25.561","83615",0.0000
"E001","M25.561","83690",0.0000
"E001","M25.561","83721",0.0000
"E001","M25.561","83735",0.0000
"E001","M25.561","83874",0.0000
"E001","M25.561","83880",0.0000
"E001","M25.561","83883",0.0000
"E001","M25.561","83970",0.0000
"E001","M25.561","83993",0.0000
"E001","M25.561","84075",0.0000
"E001","M25.561","84100",0.0000
"E001","M25.561","84132",0.0000
"E001","M25.561","84133",0.0000
"E001","M25.561","84144",0.0000
"E001","M25.561","84146",0.0000
"E001","M25.561","84153",0.0000
"E001","M25.561","84155",0.0000
"E001","M25.561","84156",0.0000
"E001","M25.561","84165",0.0000
"E001","M25.561","84295",0.0000
"E001","M25.561","84402",0.0000
"E001","M25.561","84403",0.0000
"E001","M25.561","84439",0.0000
"E001","M25.561","84443",0.0000
"E001","M25.561","84450",0.0000
"E001","M25.561","84460",0.0000
"E001","M25.561","84466",0.0000
"E001","M25.561","84481",0.0000
"E001","M25.561","84484",0.0000
"E001","M25.561","84520",0.0000
"E001","M25.561","84550",0.0000
"E001","M25.561","84630",0.0000
"E001","M25.561","84703",0.0000
"E001","M25.561","85025",0.0000
"E001","M25.561","85379",0.0000
"E001","M25.561","85610",0.0000
"E001","M25.561","85613",0.0000
"E001","M25.561","85652",0.0000
"E001","M25.561","85660",0.0000
"E001","M25.561","85730",0.0000
"E001","M25.561","86003",0.0000
"E001","M25.561","86038",0.0000
"E001","M25.561","86039",0.0000
"E001","M25.561","86140",0.0000
"E001","M25.561","86146",0.0000
"E001","M25.561","86147",0.0000
"E001","M25.561","86160",0.0000
"E001","M25.561","86200",0.0000
"E001","M25.561","86225",0.0000
"E001","M25.561","86235",0.0000
"E001","M25.561","86255",0.0000
"E001","M25.561","86256",0.0000
"E001","M25.561","86334",0.0000
"E001","M25.561","86340",0.0000
"E001","M25.561","86431",0.0000
"E001","M25.561","86480",0.0000
"E001","M25.561","86704",0.0000
"E001","M25.561","86706",0.0000
"E001","M25.561","86708",0.0000
"E001","M25.561","86780",0.0000
"E001","M25.561","86803",0.0000
"E001","M25.561","87086",0.0000
"E001","M25.561","87275",0.0000
"E001","M25.561","87276",0.0000
"E001","M25.561","87338",0.0000
"E001","M25.561","87340",0.0000
"E001","M25.561","87389",0.0000
"E001","M25.561","87491",0.0000
"E001","M25.561","87507",0.0000
"E001","M25.561","87517",0.0000
"E001","M25.561","87591",0.0000
"E001","M25.561","87633",0.0000
"E001","M25.561","87880",0.0000
"E001","M25.561","89051",0.0000
"E001","M25.561","89060",0.0000
"E001","M25.561","90471",0.0000
"E001","M25.561","93000",0.0000
"E001","M25.561","93306",0.0000
"E001","M25.561","93880",0.0000
"E001","M25.561","93970",0.0000
"E001","M25.561","93971",0.0000
"E001","M25.561","94060",0.0000
"E001","M25.561","95886",0.0000
"E001","M25.561","95910",0.0000
"E001","M25.561","95912",0.0000
"E001","M25.561","95913",0.0000
"E001","M25.561","96361",0.0000
"E001","M25.561","96365",0.0000
"E001","M25.561","96367",0.0000
"E001","M25.561","96372",0.0000
"E001","M25.561","96374",0.0000
"E001","M25.561","96375",0.0000
"E001","M25.561","97010",0.0000
"E001","M25.561","97014",0.0018
"E001","M25.561","97024",0.0000
"E001","M25.561","97026",0.0000
"E001","M25.561","97035",0.0000
"E001","M25.561","97110",0.0018
"E001","M25.561","97116",0.0000
"E001","M25.561","97140",0.0017
"E001","M25.561","97161",0.0000
"E001","M25.561","97162",0.0000
"E001","M25.561","97164",0.0000
"E001","M25.561","97598",0.0000
"E001","M25.561","97802",0.0000
"E001","M25.561","99202",0.0000
"E001","M25.561","99203",0.0000
"E001","M25.561","99204",0.0000
"E001","M25.561","99212",0.0000
"E001","M25.561","99213",0.0000
"E001","M25.561","99214",0.0000
"E001","M25.561","99243",0.0000
"E001","M25.561","99244",0.0000
"E001","M25.561","99251",0.0000
"E001","M25.561","99282",0.0000
"E001","M25.561","99283",0.0000
"E001","M25.561","99284",0.0000
"E001","M25.561","A07-2735-01668-01",0.0000
"E001","M25.561","A36-7469-07411-01",0.0000
"E001","M25.561","A36-A201-10728-01",0.0000
"E001","M25.561","A37-3831-01790-01",0.0000
"E001","M25.561","A49-3401-03614-01",0.0000
"E001","M25.561","A54-4708-01079-01",0.0000
"E001","M25.561","A54-5631-01796-01",0.0000
"E001","M25.561","A77-3983-01652-01",0.0000
"E001","M25.561","AJ1-8982-09118-01",0.0000
"E001","M25.561","B46-3628-02155-01",0.0000
"E001","M25.561","B46-3628-02166-01",0.0000
"E001","M25.561","B57-2926-03394-01",0.0000
"E001","M25.561","B74-1727-02166-01",0.0000
"E001","M25.561","C83-3357-03613-02",0.0000
"E001","M25.561","C96-4083-04308-01",0.0000
"E001","M25.561","CG4-9807-10160-01",0.0000
"E001","M25.561","D60-1528-03102-01",0.0000
"E001","M25.561","DC5-A195-02166-02",0.0000
"E001","M25.561","E98-2638-01779-01",1.0000
"E001","M25.561","E98-4614-03232-01",0.0000
"E001","M25.561","F15-6596-04308-02",0.0000
"E001","M25.561","F72-3994-07613-03",0.8333
"E001","M25.561","FR6-0738-00862-02",0.0000
"E001","M25.561","G02-5257-05581-01",0.0000
"E001","M25.561","G93-2065-02496-01",0.0000
"E001","M25.561","G93-5627-01790-01",0.0000
"E001","M25.561","G93-5627-01796-01",0.0000
"E001","M25.561","H21-0107-04323-01",0.0000
"E001","M25.561","H21-2547-04308-01",0.0000
"E001","M25.561","H21-7470-04176-01",0.0000
"E001","M25.561","H37-4002-04325-03",0.0000
"E001","M25.561","H45-3454-05552-01",0.3333
"E001","M25.561","H95-2478-02916-01",0.0000
"E001","M25.561","H95-B792-14066-02",0.0000
"E001","M25.561","HY0-B294-01799-01",0.6667
"E001","M25.561","I17-4542-00140-01",0.3333
"E001","M25.561","I17-4542-00140-02",0.7000
"E001","M25.561","I53-6006-02235-01",1.0000
"E001","M25.561","I59-2735-01668-01",0.0000
"E001","M25.561","I75-0375-02234-01",1.0000
"E001","M25.561","J16-2370-00862-01",0.0000
"E001","M25.561","J23-3561-01796-01",0.0000
"E001","M25.561","J45-5619-01788-01",1.0000
"E001","M25.561","J45-5619-01796-01",0.0000
"E001","M25.561","J45-5623-01795-02",0.0000
"E001","M25.561","K32-3064-04696-02",0.5000
"E001","M25.561","K34-0869-01106-02",0.7143
"E001","M25.561","K38-1551-04375-02",0.0000
"E001","M25.561","K40-1551-04375-02",0.0000
"E001","M25.561","K45-1285-03746-01",0.0000
"E001","M25.561","K57-4867-05178-01",0.0000
"E001","M25.561","L20-A709-05905-02",0.5000
"E001","M25.561","L91-4179-01352-01",0.0000
"E001","M25.561","LAB-088",0.0000
"E001","M25.561","M08-7943-02234-01",1.0000
"E001","M25.561","M08-7943-02235-01",0.3333
"E001","M25.561","M22-0137-01628-02",0.0000
"E001","M25.561","N01-4644-01777-02",0.4286
"E001","M25.561","N05-5257-05583-01",0.0000
"E001","M25.561","N50-2957-02030-01",0.0000
"E001","M25.561","O62-0025-05154-01",0.0000
"E001","M25.561","O62-2809-00882-02",0.0000
"E001","M25.561","O62-5653-04308-01",0.0000
"E001","M25.561","P76-6107-02235-01",0.0000
"E001","M25.561","P97-6202-06383-01",1.0000
"E001","M25.561","U90-7991-05180-04",0.0000
"E001","M25.561","V30-7944-02162-01",0.0000
"E001","M25.561","W14-B876-13832-02",0.0000
"E001","M25.561","Y06-8878-08778-02",0.0000
"E001","M25.561","Y26-1147-01106-01",0.5000
"E001","M25.562","081401",0.0000
"E001","M25.562","20600",0.0000
"E001","M25.562","20610",0.0000
"E001","M25.562","20611",0.0000
"E001","M25.562","20680",0.0000
"E001","M25.562","24",0.0000
"E001","M25.562","29075",0.0000
"E001","M25.562","29125",0.0000
"E001","M25.562","29505",0.0000
"E001","M25.562","29515",0.0000
"E001","M25.562","51-01",0.0000
"E001","M25.562","52-33",0.0000
"E001","M25.562","70450",0.0000
"E001","M25.562","70486",0.0000
"E001","M25.562","70551",0.0000
"E001","M25.562","71045",0.0000
"E001","M25.562","71046",0.0000
"E001","M25.562","71047",0.0000
"E001","M25.562","71100",0.0000
"E001","M25.562","72040",0.0000
"E001","M25.562","72050",0.0000
"E001","M25.562","72070",0.0000
"E001","M25.562","72081",0.0000
"E001","M25.562","72100",0.0000
"E001","M25.562","72110",0.0000
"E001","M25.562","72125",0.0000
"E001","M25.562","72141",0.0000
"E001","M25.562","72148",0.1250
"E001","M25.562","72170",0.0000
"E001","M25.562","72190",0.0000
"E001","M25.562","72195",0.0000
"E001","M25.562","72200",0.0000
"E001","M25.562","72220",0.0000
"E001","M25.562","73020",0.0000
"E001","M25.562","73030",0.0000
"E001","M25.562","73060",0.0000
"E001","M25.562","73070",0.0000
"E001","M25.562","73080",0.0000
"E001","M25.562","73090",0.0000
"E001","M25.562","73100",0.0000
"E001","M25.562","73110",0.0000
"E001","M25.562","73120",0.0000
"E001","M25.562","73130",0.0000
"E001","M25.562","73140",0.0000
"E001","M25.562","73221",0.0000
"E001","M25.562","73501",0.0000
"E001","M25.562","73502",0.0000
"E001","M25.562","73521",0.0000
"E001","M25.562","73552",0.0000
"E001","M25.562","73560",0.0000
"E001","M25.562","73562",0.0000
"E001","M25.562","73564",0.0000
"E001","M25.562","73565",0.0000
"E001","M25.562","73590",0.0000
"E001","M25.562","73600",0.0000
"E001","M25.562","73610",0.0000
"E001","M25.562","73620",0.0000
"E001","M25.562","73630",0.0000
"E001","M25.562","73650",0.0000
"E001","M25.562","73700",0.0000
"E001","M25.562","73718",0.0000
"E001","M25.562","73719",0.0000
"E001","M25.562","73721",0.1654
"E001","M25.562","74178",0.0000
"E001","M25.562","76700",0.0000
"E001","M25.562","76856",0.0000
"E001","M25.562","76881",0.0000
"E001","M25.562","76882",0.0000
"E001","M25.562","76982",0.0000
"E001","M25.562","77073",0.0000
"E001","M25.562","77080",0.0000
"E001","M25.562","77081",0.0000
"E001","M25.562","80048",0.0000
"E001","M25.562","80053",0.0000
"E001","M25.562","80061",0.0000
"E001","M25.562","80069",0.0000
"E001","M25.562","80076",0.0000
"E001","M25.562","81001",0.0000
"E001","M25.562","81002",0.0000
"E001","M25.562","81015",0.0000
"E001","M25.562","81025",0.0000
"E001","M25.562","81374",0.0000
"E001","M25.562","81440",0.0000
"E001","M25.562","81443",0.0000
"E001","M25.562","82040",0.0000
"E001","M25.562","82043",0.0000
"E001","M25.562","82085",0.0000
"E001","M25.562","82150",0.0000
"E001","M25.562","82247",0.0000
"E001","M25.562","82248",0.0000
"E001","M25.562","82274",0.0000
"E001","M25.562","82306",0.0000
"E001","M25.562","82310",0.0000
"E001","M25.562","82330",0.0000
"E001","M25.562","82390",0.0000
"E001","M25.562","82465",0.0000
"E001","M25.562","82550",0.0000
"E001","M25.562","82553",0.0000
"E001","M25.562","82565",0.0000
"E001","M25.562","82570",0.0000
"E001","M25.562","82607",0.0000
"E001","M25.562","82652",0.0000
"E001","M25.562","82670",0.0000
"E001","M25.562","82728",0.0000
"E001","M25.562","82746",0.0000
"E001","M25.562","82784",0.0000
"E001","M25.562","82785",0.0000
"E001","M25.562","82805",0.0000
"E001","M25.562","82947",0.0000
"E001","M25.562","82948",0.0000
"E001","M25.562","82977",0.0000
"E001","M25.562","82985",0.0000
"E001","M25.562","83001",0.0000
"E001","M25.562","83002",0.0000
"E001","M25.562","83021",0.0000
"E001","M25.562","83036",0.0000
"E001","M25.562","83516",0.0000
"E001","M25.562","83540",0.0000
"E001","M25.562","83550",0.0000
"E001","M25.562","83615",0.0000
"E001","M25.562","83690",0.0000
"E001","M25.562","83695",0.0000
"E001","M25.562","83721",0.0000
"E001","M25.562","83735",0.0000
"E001","M25.562","83874",0.0000
"E001","M25.562","83880",0.0000
"E001","M25.562","83883",0.0000
"E001","M25.562","83970",0.0000
"E001","M25.562","83993",0.0000
"E001","M25.562","84075",0.0000
"E001","M25.562","84100",0.0000
"E001","M25.562","84132",0.0000
"E001","M25.562","84144",0.0000
"E001","M25.562","84146",0.0000
"E001","M25.562","84153",0.0000
"E001","M25.562","84156",0.0000
"E001","M25.562","84295",0.0000
"E001","M25.562","84402",0.0000
"E001","M25.562","84403",0.0000
"E001","M25.562","84432",0.0000
"E001","M25.562","84439",0.0000
"E001","M25.562","84443",0.0000
"E001","M25.562","84450",0.0000
"E001","M25.562","84460",0.0000
"E001","M25.562","84466",0.0000
"E001","M25.562","84481",0.0000
"E001","M25.562","84484",0.0000
"E001","M25.562","84520",0.0000
"E001","M25.562","84550",0.0000
"E001","M25.562","84630",0.0000
"E001","M25.562","84702",0.0000
"E001","M25.562","84703",0.0000
"E001","M25.562","85025",0.0000
"E001","M25.562","85045",0.0000
"E001","M25.562","85379",0.0000
"E001","M25.562","85610",0.0000
"E001","M25.562","85613",0.0000
"E001","M25.562","85652",0.0000
"E001","M25.562","85660",0.0000
"E001","M25.562","85730",0.0000
"E001","M25.562","86003",0.0000
"E001","M25.562","86038",0.0000
"E001","M25.562","86039",0.0000
"E001","M25.562","86140",0.0000
"E001","M25.562","86146",0.0000
"E001","M25.562","86147",0.0000
"E001","M25.562","86160",0.0000
"E001","M25.562","86200",0.0000
"E001","M25.562","86225",0.0000
"E001","M25.562","86235",0.0000
"E001","M25.562","86255",0.0000
"E001","M25.562","86256",0.0000
"E001","M25.562","86340",0.0000
"E001","M25.562","86376",0.0000
"E001","M25.562","86431",0.0000
"E001","M25.562","86480",0.0000
"E001","M25.562","86704",0.0000
"E001","M25.562","86706",0.0000
"E001","M25.562","86708",0.0000
"E001","M25.562","86780",0.0000
"E001","M25.562","86800",0.0000
"E001","M25.562","86803",0.0000
"E001","M25.562","86900",0.0000
"E001","M25.562","86901",0.0000
"E001","M25.562","87040",0.0000
"E001","M25.562","87086",0.0000
"E001","M25.562","87275",0.0000
"E001","M25.562","87276",0.0000
"E001","M25.562","87338",0.0000
"E001","M25.562","87340",0.0000
"E001","M25.562","87389",0.0000
"E001","M25.562","87517",0.0000
"E001","M25.562","87633",0.0000
"E001","M25.562","87880",0.0000
"E001","M25.562","90471",0.0000
"E001","M25.562","90791",0.0000
"E001","M25.562","92015",0.0000
"E001","M25.562","92250",0.0000
"E001","M25.562","92553",0.0000
"E001","M25.562","92567",0.0000
"E001","M25.562","93000",0.0000
"E001","M25.562","93880",0.0000
"E001","M25.562","93970",0.0000
"E001","M25.562","93971",0.0000
"E001","M25.562","94060",0.0000
"E001","M25.562","95910",0.0000
"E001","M25.562","95912",0.0000
"E001","M25.562","95913",0.0000
"E001","M25.562","96360",0.0000
"E001","M25.562","96361",0.0000
"E001","M25.562","96365",0.0000
"E001","M25.562","96367",0.0000
"E001","M25.562","96372",0.0000
"E001","M25.562","96374",0.0000
"E001","M25.562","96375",0.0000
"E001","M25.562","97010",0.0000
"E001","M25.562","97014",0.0000
"E001","M25.562","97026",0.0000
"E001","M25.562","97035",0.0000
"E001","M25.562","97110",0.0000
"E001","M25.562","97140",0.0000
"E001","M25.562","97161",0.0000
"E001","M25.562","97162",0.0000
"E001","M25.562","97598",0.0000
"E001","M25.562","99202",0.0000
"E001","M25.562","99203",0.0000
"E001","M25.562","99204",0.0000
"E001","M25.562","99212",0.0000
"E001","M25.562","99213",0.0000
"E001","M25.562","99214",0.0000
"E001","M25.562","99243",0.0000
"E001","M25.562","99244",0.0000
"E001","M25.562","99283",0.0000
"E001","M25.562","99284",0.0000
"E001","M25.562","A18-3843-02051-01",0.5000
"E001","M25.562","A36-A201-10728-01",0.0000
"E001","M25.562","A37-3831-01777-01",0.0000
"E001","M25.562","A49-3401-03614-01",0.0000
"E001","M25.562","A54-5631-01796-01",0.0000
"E001","M25.562","A58-0965-01277-01",0.0000
"E001","M25.562","A77-3983-01652-01",0.0000
"E001","M25.562","A91-2740-03232-01",0.0000
"E001","M25.562","AB5-C974-16464-01",0.5000
"E001","M25.562","B46-2024-01574-01",1.0000
"E001","M25.562","B46-3628-02156-01",0.0000
"E001","M25.562","B46-3628-02166-01",0.0000
"E001","M25.562","B57-2926-03394-01",0.0000
"E001","M25.562","C08-0428-00492-01",1.0000
"E001","M25.562","C84-5255-03449-01",1.0000
"E001","M25.562","C96-4083-04308-01",0.0000
"E001","M25.562","CG4-9807-10160-01",0.1111
"E001","M25.562","D56-0829-01769-01",0.0000
